instant_day,dteday,season_day,yr_day,mnth_day,holiday_day,weekday_day,workingday_day,weathersit_day,temp_day,atemp_day,hum_day,windspeed_day,casual_day,registered_day,cnt_day,instant_hour,season_hour,yr_hour,mnth_hour,hr,holiday_hour,weekday_hour,workingday_hour,weathersit_hour,temp_hour,atemp_hour,hum_hour,windspeed_hour,casual_hour,registered_hour,cnt_hour,is_peak_hour,price,net_change
716,2012-12-16,4,1,12,0,0,0,2,0.3625,0.369938,0.83875,0.100742,538,3248,3786,17007,4,1,12,9,0,0,0,2,0.36,0.3485,0.87,0.1343,19,113,132,0,11.576139985389045,44.0
716,2012-12-16,4,1,12,0,0,0,2,0.3625,0.369938,0.83875,0.100742,538,3248,3786,17008,4,1,12,10,0,0,0,2,0.36,0.3485,0.87,0.1343,42,215,257,0,10.717149729394679,125.0
716,2012-12-16,4,1,12,0,0,0,2,0.3625,0.369938,0.83875,0.100742,538,3248,3786,17009,4,1,12,11,0,0,0,2,0.36,0.3485,0.87,0.1343,47,248,295,0,18.992180224553852,38.0
716,2012-12-16,4,1,12,0,0,0,2,0.3625,0.369938,0.83875,0.100742,538,3248,3786,17010,4,1,12,12,0,0,0,2,0.38,0.3939,0.82,0.194,67,350,417,0,15.727471018076566,122.0
716,2012-12-16,4,1,12,0,0,0,2,0.3625,0.369938,0.83875,0.100742,538,3248,3786,17011,4,1,12,13,0,0,0,2,0.38,0.3939,0.76,0.194,67,289,356,0,18.923680196571134,-61.0
716,2012-12-16,4,1,12,0,0,0,2,0.3625,0.369938,0.83875,0.100742,538,3248,3786,17012,4,1,12,14,0,0,0,2,0.38,0.3939,0.76,0.1343,50,260,310,0,16.954621683437196,-46.0
716,2012-12-16,4,1,12,0,0,0,2,0.3625,0.369938,0.83875,0.100742,538,3248,3786,17013,4,1,12,15,0,0,0,2,0.38,0.3939,0.82,0.1045,46,292,338,0,14.139461589371216,28.0
716,2012-12-16,4,1,12,0,0,0,2,0.3625,0.369938,0.83875,0.100742,538,3248,3786,17014,4,1,12,16,0,0,0,2,0.38,0.3939,0.82,0.1045,66,334,400,1,6.737791655056467,62.0
716,2012-12-16,4,1,12,0,0,0,2,0.3625,0.369938,0.83875,0.100742,538,3248,3786,17015,4,1,12,17,0,0,0,2,0.38,0.3939,0.82,0.1045,29,214,243,1,9.372210088686478,-157.0
716,2012-12-16,4,1,12,0,0,0,2,0.3625,0.369938,0.83875,0.100742,538,3248,3786,17016,4,1,12,18,0,0,0,3,0.38,0.3939,0.82,0.1045,8,99,107,1,19.532636106475874,-136.0
716,2012-12-16,4,1,12,0,0,0,2,0.3625,0.369938,0.83875,0.100742,538,3248,3786,17017,4,1,12,19,0,0,0,1,0.36,0.3485,0.93,0.1343,10,99,109,0,9.791331480713067,2.0
716,2012-12-16,4,1,12,0,0,0,2,0.3625,0.369938,0.83875,0.100742,538,3248,3786,17018,4,1,12,20,0,0,0,2,0.38,0.3939,0.82,0.0,14,108,122,0,6.398823046780562,13.0
716,2012-12-16,4,1,12,0,0,0,2,0.3625,0.369938,0.83875,0.100742,538,3248,3786,17019,4,1,12,21,0,0,0,2,0.36,0.3788,0.93,0.0,14,92,106,0,15.613300338789797,-16.0
716,2012-12-16,4,1,12,0,0,0,2,0.3625,0.369938,0.83875,0.100742,538,3248,3786,17020,4,1,12,22,0,0,0,2,0.4,0.4091,0.82,0.194,6,83,89,0,16.010063818155263,-17.0
716,2012-12-16,4,1,12,0,0,0,2,0.3625,0.369938,0.83875,0.100742,538,3248,3786,17021,4,1,12,23,0,0,0,2,0.36,0.3485,0.93,0.1343,4,29,33,0,9.281865804307262,-56.0
717,2012-12-17,4,1,12,0,1,1,2,0.393333,0.4015,0.907083,0.0982583,212,4373,4585,17022,4,1,12,0,0,1,1,2,0.38,0.3939,0.87,0.0,2,26,28,0,9.465079690194557,
717,2012-12-17,4,1,12,0,1,1,2,0.393333,0.4015,0.907083,0.0982583,212,4373,4585,17023,4,1,12,1,0,1,1,2,0.38,0.3939,0.87,0.1045,1,14,15,0,12.033394782631758,-13.0
717,2012-12-17,4,1,12,0,1,1,2,0.393333,0.4015,0.907083,0.0982583,212,4373,4585,17024,4,1,12,2,0,1,1,2,0.38,0.3939,0.94,0.0,1,4,5,0,5.326834246433833,-10.0
717,2012-12-17,4,1,12,0,1,1,2,0.393333,0.4015,0.907083,0.0982583,212,4373,4585,17025,4,1,12,3,0,1,1,2,0.36,0.3788,0.93,0.0,0,3,3,0,16.839845155417454,-2.0
717,2012-12-17,4,1,12,0,1,1,2,0.393333,0.4015,0.907083,0.0982583,212,4373,4585,17026,4,1,12,4,0,1,1,3,0.36,0.3788,1.0,0.0,2,3,5,0,9.756331809111884,2.0
717,2012-12-17,4,1,12,0,1,1,2,0.393333,0.4015,0.907083,0.0982583,212,4373,4585,17027,4,1,12,5,0,1,1,2,0.38,0.3939,0.87,0.0,0,24,24,0,17.806446530029664,19.0
717,2012-12-17,4,1,12,0,1,1,2,0.393333,0.4015,0.907083,0.0982583,212,4373,4585,17028,4,1,12,6,0,1,1,2,0.36,0.3485,0.93,0.1343,1,107,108,0,17.039456324000504,84.0
717,2012-12-17,4,1,12,0,1,1,2,0.393333,0.4015,0.907083,0.0982583,212,4373,4585,17029,4,1,12,7,0,1,1,2,0.36,0.3485,0.93,0.1343,5,314,319,0,14.921030496781746,211.0
717,2012-12-17,4,1,12,0,1,1,2,0.393333,0.4015,0.907083,0.0982583,212,4373,4585,17030,4,1,12,8,0,1,1,2,0.38,0.3939,0.87,0.1045,10,115,592,0,9.87312300648933,273.0
717,2012-12-17,4,1,12,0,1,1,2,0.393333,0.4015,0.907083,0.0982583,212,4373,4585,17031,4,1,12,9,0,1,1,2,0.4,0.4091,0.87,0.0,11,271,282,0,12.74474842491755,-310.0
717,2012-12-17,4,1,12,0,1,1,2,0.393333,0.4015,0.907083,0.0982583,212,4373,4585,17032,4,1,12,10,0,1,1,2,0.38,0.3939,0.87,0.0896,15,120,135,0,11.672438863969385,-147.0
717,2012-12-17,4,1,12,0,1,1,2,0.393333,0.4015,0.907083,0.0982583,212,4373,4585,17033,4,1,12,11,0,1,1,2,0.4,0.4091,0.87,0.0896,22,148,170,0,10.083228293730112,35.0
717,2012-12-17,4,1,12,0,1,1,2,0.393333,0.4015,0.907083,0.0982583,212,4373,4585,17034,4,1,12,12,0,1,1,2,0.4,0.4091,0.87,0.0,21,211,232,0,17.722044339547672,62.0
717,2012-12-17,4,1,12,0,1,1,2,0.393333,0.4015,0.907083,0.0982583,212,4373,4585,17035,4,1,12,13,0,1,1,2,0.4,0.4091,0.87,0.1343,16,194,210,0,12.252606118664978,-22.0
717,2012-12-17,4,1,12,0,1,1,2,0.393333,0.4015,0.907083,0.0982583,212,4373,4585,17036,4,1,12,14,0,1,1,2,0.4,0.4091,0.87,0.0896,12,169,181,0,17.490846466957198,-29.0
717,2012-12-17,4,1,12,0,1,1,2,0.393333,0.4015,0.907083,0.0982583,212,4373,4585,17037,4,1,12,15,0,1,1,2,0.42,0.4242,0.88,0.0,15,196,211,0,6.578277112127364,30.0
717,2012-12-17,4,1,12,0,1,1,2,0.393333,0.4015,0.907083,0.0982583,212,4373,4585,17038,4,1,12,16,0,1,1,3,0.4,0.4091,0.94,0.2537,15,287,302,1,7.115371829005036,91.0
717,2012-12-17,4,1,12,0,1,1,2,0.393333,0.4015,0.907083,0.0982583,212,4373,4585,17039,4,1,12,17,0,1,1,2,0.4,0.4091,0.94,0.2537,17,478,495,1,19.65980457669465,193.0
717,2012-12-17,4,1,12,0,1,1,2,0.393333,0.4015,0.907083,0.0982583,212,4373,4585,17040,4,1,12,18,0,1,1,2,0.4,0.4091,0.94,0.0896,14,493,507,1,13.816526939091345,12.0
717,2012-12-17,4,1,12,0,1,1,2,0.393333,0.4015,0.907083,0.0982583,212,4373,4585,17041,4,1,12,19,0,1,1,2,0.42,0.4242,0.88,0.1343,7,333,340,0,12.646545102485735,-167.0
717,2012-12-17,4,1,12,0,1,1,2,0.393333,0.4015,0.907083,0.0982583,212,4373,4585,17042,4,1,12,20,0,1,1,2,0.42,0.4242,0.94,0.2537,8,192,200,0,12.847340947161674,-140.0
717,2012-12-17,4,1,12,0,1,1,2,0.393333,0.4015,0.907083,0.0982583,212,4373,4585,17043,4,1,12,21,0,1,1,2,0.42,0.4242,0.94,0.1343,6,114,120,0,8.229031610492898,-80.0
717,2012-12-17,4,1,12,0,1,1,2,0.393333,0.4015,0.907083,0.0982583,212,4373,4585,17044,4,1,12,22,0,1,1,2,0.42,0.4242,0.94,0.1343,5,49,54,0,15.780559242529595,-66.0
717,2012-12-17,4,1,12,0,1,1,2,0.393333,0.4015,0.907083,0.0982583,212,4373,4585,17045,4,1,12,23,0,1,1,3,0.42,0.4242,0.94,0.2239,6,41,47,0,6.2717093559463155,-7.0
718,2012-12-18,4,1,12,0,2,1,1,0.410833,0.409708,0.66625,0.221404,433,5124,5557,17046,4,1,12,0,0,2,1,2,0.44,0.4394,0.94,0.1343,0,18,18,0,13.599855696545347,
718,2012-12-18,4,1,12,0,2,1,1,0.410833,0.409708,0.66625,0.221404,433,5124,5557,17047,4,1,12,1,0,2,1,2,0.44,0.4394,0.94,0.1343,0,15,15,0,13.56153194878852,-3.0
718,2012-12-18,4,1,12,0,2,1,1,0.410833,0.409708,0.66625,0.221404,433,5124,5557,17048,4,1,12,2,0,2,1,2,0.44,0.4394,0.88,0.2239,2,5,7,0,18.712826362002666,-8.0
718,2012-12-18,4,1,12,0,2,1,1,0.410833,0.409708,0.66625,0.221404,433,5124,5557,17049,4,1,12,3,0,2,1,1,0.42,0.4242,0.88,0.194,0,5,5,0,12.892742151572905,-2.0
718,2012-12-18,4,1,12,0,2,1,1,0.410833,0.409708,0.66625,0.221404,433,5124,5557,17050,4,1,12,4,0,2,1,1,0.42,0.4242,0.82,0.1642,3,5,8,0,7.055940439612693,3.0
718,2012-12-18,4,1,12,0,2,1,1,0.410833,0.409708,0.66625,0.221404,433,5124,5557,17051,4,1,12,5,0,2,1,1,0.38,0.3939,0.87,0.0896,0,36,36,0,13.591298888722438,28.0
718,2012-12-18,4,1,12,0,2,1,1,0.410833,0.409708,0.66625,0.221404,433,5124,5557,17052,4,1,12,6,0,2,1,1,0.36,0.3485,0.93,0.1642,1,117,118,0,6.369914665479985,82.0
718,2012-12-18,4,1,12,0,2,1,1,0.410833,0.409708,0.66625,0.221404,433,5124,5557,17053,4,1,12,7,0,2,1,1,0.36,0.3485,0.93,0.1343,4,351,355,0,8.056907529498826,237.0
718,2012-12-18,4,1,12,0,2,1,1,0.410833,0.409708,0.66625,0.221404,433,5124,5557,17054,4,1,12,8,0,2,1,1,0.38,0.3939,0.94,0.0,10,115,142,0,5.466628762811242,-213.0
718,2012-12-18,4,1,12,0,2,1,1,0.410833,0.409708,0.66625,0.221404,433,5124,5557,17055,4,1,12,9,0,2,1,1,0.4,0.4091,0.87,0.0896,19,307,326,0,12.699403736892474,184.0
718,2012-12-18,4,1,12,0,2,1,1,0.410833,0.409708,0.66625,0.221404,433,5124,5557,17056,4,1,12,10,0,2,1,1,0.44,0.4394,0.77,0.0896,22,162,184,0,6.267989229403586,-142.0
718,2012-12-18,4,1,12,0,2,1,1,0.410833,0.409708,0.66625,0.221404,433,5124,5557,17057,4,1,12,11,0,2,1,1,0.48,0.4697,0.63,0.2239,58,211,269,0,12.040915677969936,85.0
718,2012-12-18,4,1,12,0,2,1,1,0.410833,0.409708,0.66625,0.221404,433,5124,5557,17058,4,1,12,12,0,2,1,3,0.48,0.4697,0.48,0.2537,49,264,313,0,18.99417552986216,44.0
718,2012-12-18,4,1,12,0,2,1,1,0.410833,0.409708,0.66625,0.221404,433,5124,5557,17059,4,1,12,13,0,2,1,1,0.5,0.4848,0.42,0.2836,51,235,286,0,15.79642119528998,-27.0
718,2012-12-18,4,1,12,0,2,1,1,0.410833,0.409708,0.66625,0.221404,433,5124,5557,17060,4,1,12,14,0,2,1,1,0.46,0.4545,0.47,0.4478,56,191,247,0,6.161175113379396,-39.0
718,2012-12-18,4,1,12,0,2,1,1,0.410833,0.409708,0.66625,0.221404,433,5124,5557,17061,4,1,12,15,0,2,1,1,0.46,0.4545,0.44,0.194,28,218,246,0,8.363147183132648,-1.0
718,2012-12-18,4,1,12,0,2,1,1,0.410833,0.409708,0.66625,0.221404,433,5124,5557,17062,4,1,12,16,0,2,1,1,0.44,0.4394,0.41,0.4627,40,323,363,1,15.104936298401514,117.0
718,2012-12-18,4,1,12,0,2,1,1,0.410833,0.409708,0.66625,0.221404,433,5124,5557,17063,4,1,12,17,0,2,1,1,0.4,0.4091,0.47,0.4478,39,115,572,1,18.420527915362754,209.0
718,2012-12-18,4,1,12,0,2,1,1,0.410833,0.409708,0.66625,0.221404,433,5124,5557,17064,4,1,12,18,0,2,1,1,0.38,0.3939,0.46,0.3284,13,115,525,1,5.493778801459307,-47.0
718,2012-12-18,4,1,12,0,2,1,1,0.410833,0.409708,0.66625,0.221404,433,5124,5557,17065,4,1,12,19,0,2,1,1,0.38,0.3939,0.46,0.3881,19,334,353,0,17.18676697580891,-172.0
718,2012-12-18,4,1,12,0,2,1,1,0.410833,0.409708,0.66625,0.221404,433,5124,5557,17066,4,1,12,20,0,2,1,1,0.36,0.3333,0.5,0.2537,4,264,268,0,13.427208205074631,-85.0
718,2012-12-18,4,1,12,0,2,1,1,0.410833,0.409708,0.66625,0.221404,433,5124,5557,17067,4,1,12,21,0,2,1,1,0.36,0.3485,0.5,0.2239,9,159,168,0,13.191369879445888,-100.0
718,2012-12-18,4,1,12,0,2,1,1,0.410833,0.409708,0.66625,0.221404,433,5124,5557,17068,4,1,12,22,0,2,1,1,0.34,0.3333,0.49,0.0,5,127,132,0,19.36719774130037,-36.0
718,2012-12-18,4,1,12,0,2,1,1,0.410833,0.409708,0.66625,0.221404,433,5124,5557,17069,4,1,12,23,0,2,1,1,0.34,0.3485,0.49,0.0896,1,80,81,0,16.214669188951596,-51.0
719,2012-12-19,4,1,12,0,3,1,1,0.3325,0.342162,0.625417,0.184092,333,4934,5267,17070,4,1,12,0,0,3,1,1,0.3,0.3182,0.61,0.0,6,35,41,0,17.75178302084168,
719,2012-12-19,4,1,12,0,3,1,1,0.3325,0.342162,0.625417,0.184092,333,4934,5267,17071,4,1,12,1,0,3,1,1,0.3,0.3182,0.65,0.0896,1,14,15,0,10.30993354317,-26.0
719,2012-12-19,4,1,12,0,3,1,1,0.3325,0.342162,0.625417,0.184092,333,4934,5267,17072,4,1,12,2,0,3,1,1,0.28,0.303,0.65,0.0896,1,2,3,0,13.315460612426147,-12.0
719,2012-12-19,4,1,12,0,3,1,1,0.3325,0.342162,0.625417,0.184092,333,4934,5267,17073,4,1,12,3,0,3,1,1,0.26,0.2727,0.75,0.1343,0,5,5,0,14.231085161416562,2.0
719,2012-12-19,4,1,12,0,3,1,1,0.3325,0.342162,0.625417,0.184092,333,4934,5267,17074,4,1,12,4,0,3,1,1,0.24,0.2424,0.75,0.1343,1,6,7,0,9.823759105436976,2.0
719,2012-12-19,4,1,12,0,3,1,1,0.3325,0.342162,0.625417,0.184092,333,4934,5267,17075,4,1,12,5,0,3,1,1,0.26,0.2879,0.75,0.0896,2,29,31,0,13.553721874210993,24.0
719,2012-12-19,4,1,12,0,3,1,1,0.3325,0.342162,0.625417,0.184092,333,4934,5267,17076,4,1,12,6,0,3,1,1,0.24,0.2576,0.75,0.0896,3,109,112,0,8.549830692195707,81.0
719,2012-12-19,4,1,12,0,3,1,1,0.3325,0.342162,0.625417,0.184092,333,4934,5267,17077,4,1,12,7,0,3,1,1,0.26,0.2727,0.75,0.1343,3,360,363,0,7.150635066023593,251.0
719,2012-12-19,4,1,12,0,3,1,1,0.3325,0.342162,0.625417,0.184092,333,4934,5267,17078,4,1,12,8,0,3,1,1,0.24,0.2576,0.87,0.1045,13,115,142,0,10.60955388915999,-221.0
719,2012-12-19,4,1,12,0,3,1,1,0.3325,0.342162,0.625417,0.184092,333,4934,5267,17079,4,1,12,9,0,3,1,1,0.28,0.2879,0.75,0.1045,8,309,317,0,16.089344431196555,175.0
719,2012-12-19,4,1,12,0,3,1,1,0.3325,0.342162,0.625417,0.184092,333,4934,5267,17080,4,1,12,10,0,3,1,1,0.32,0.3333,0.7,0.1045,17,147,164,0,18.742807221108315,-153.0
719,2012-12-19,4,1,12,0,3,1,1,0.3325,0.342162,0.625417,0.184092,333,4934,5267,17081,4,1,12,11,0,3,1,1,0.4,0.4091,0.54,0.2239,31,169,200,0,11.865710772473488,36.0
719,2012-12-19,4,1,12,0,3,1,1,0.3325,0.342162,0.625417,0.184092,333,4934,5267,17082,4,1,12,12,0,3,1,1,0.4,0.4091,0.54,0.2836,33,203,236,0,14.642355324131476,36.0
719,2012-12-19,4,1,12,0,3,1,1,0.3325,0.342162,0.625417,0.184092,333,4934,5267,17083,4,1,12,13,0,3,1,1,0.42,0.4242,0.5,0.194,30,183,213,0,6.545556964626507,-23.0
719,2012-12-19,4,1,12,0,3,1,1,0.3325,0.342162,0.625417,0.184092,333,4934,5267,17084,4,1,12,14,0,3,1,1,0.42,0.4242,0.5,0.194,33,185,218,0,18.56695637828493,5.0
719,2012-12-19,4,1,12,0,3,1,1,0.3325,0.342162,0.625417,0.184092,333,4934,5267,17085,4,1,12,15,0,3,1,1,0.42,0.4242,0.5,0.2836,28,209,237,0,13.529063203549017,19.0
719,2012-12-19,4,1,12,0,3,1,1,0.3325,0.342162,0.625417,0.184092,333,4934,5267,17086,4,1,12,16,0,3,1,1,0.42,0.4242,0.5,0.3582,37,297,334,1,16.705073714377356,97.0
719,2012-12-19,4,1,12,0,3,1,1,0.3325,0.342162,0.625417,0.184092,333,4934,5267,17087,4,1,12,17,0,3,1,1,0.4,0.4091,0.5,0.3881,26,115,562,1,16.91661801382091,228.0
719,2012-12-19,4,1,12,0,3,1,1,0.3325,0.342162,0.625417,0.184092,333,4934,5267,17088,4,1,12,18,0,3,1,1,0.38,0.3939,0.5,0.3582,23,115,569,1,8.847207895521588,7.0
719,2012-12-19,4,1,12,0,3,1,1,0.3325,0.342162,0.625417,0.184092,333,4934,5267,17089,4,1,12,19,0,3,1,1,0.38,0.3939,0.5,0.3881,7,329,336,0,12.937616797727744,-233.0
719,2012-12-19,4,1,12,0,3,1,1,0.3325,0.342162,0.625417,0.184092,333,4934,5267,17090,4,1,12,20,0,3,1,1,0.36,0.3485,0.57,0.2239,10,231,241,0,19.407196273414662,-95.0
719,2012-12-19,4,1,12,0,3,1,1,0.3325,0.342162,0.625417,0.184092,333,4934,5267,17091,4,1,12,21,0,3,1,1,0.34,0.3182,0.61,0.2239,4,164,168,0,6.344518172312417,-73.0
719,2012-12-19,4,1,12,0,3,1,1,0.3325,0.342162,0.625417,0.184092,333,4934,5267,17092,4,1,12,22,0,3,1,1,0.34,0.3485,0.61,0.0896,12,117,129,0,15.24574847044345,-39.0
719,2012-12-19,4,1,12,0,3,1,1,0.3325,0.342162,0.625417,0.184092,333,4934,5267,17093,4,1,12,23,0,3,1,1,0.32,0.3333,0.66,0.1343,4,84,88,0,19.43396117052758,-41.0
720,2012-12-20,4,1,12,0,4,1,2,0.33,0.335217,0.667917,0.132463,314,3814,4128,17094,4,1,12,0,0,4,1,1,0.32,0.3333,0.61,0.1343,2,40,42,0,9.508656620810333,
720,2012-12-20,4,1,12,0,4,1,2,0.33,0.335217,0.667917,0.132463,314,3814,4128,17095,4,1,12,1,0,4,1,1,0.32,0.3485,0.66,0.0,1,19,20,0,17.921718821065223,-22.0
720,2012-12-20,4,1,12,0,4,1,2,0.33,0.335217,0.667917,0.132463,314,3814,4128,17096,4,1,12,2,0,4,1,1,0.32,0.3485,0.66,0.0,2,6,8,0,19.004863181124072,-12.0
720,2012-12-20,4,1,12,0,4,1,2,0.33,0.335217,0.667917,0.132463,314,3814,4128,17097,4,1,12,3,0,4,1,2,0.3,0.3182,0.7,0.0896,1,3,4,0,16.206293140922376,-4.0
720,2012-12-20,4,1,12,0,4,1,2,0.33,0.335217,0.667917,0.132463,314,3814,4128,17098,4,1,12,4,0,4,1,2,0.3,0.3182,0.7,0.0896,0,6,6,0,8.469924684604374,2.0
720,2012-12-20,4,1,12,0,4,1,2,0.33,0.335217,0.667917,0.132463,314,3814,4128,17099,4,1,12,5,0,4,1,2,0.3,0.3182,0.7,0.1045,0,35,35,0,10.010010782398908,29.0
720,2012-12-20,4,1,12,0,4,1,2,0.33,0.335217,0.667917,0.132463,314,3814,4128,17100,4,1,12,6,0,4,1,2,0.3,0.3333,0.65,0.0,4,114,118,0,5.537139416265961,83.0
720,2012-12-20,4,1,12,0,4,1,2,0.33,0.335217,0.667917,0.132463,314,3814,4128,17101,4,1,12,7,0,4,1,2,0.3,0.3333,0.7,0.0,4,346,350,0,17.47179851368033,232.0
720,2012-12-20,4,1,12,0,4,1,2,0.33,0.335217,0.667917,0.132463,314,3814,4128,17102,4,1,12,8,0,4,1,2,0.3,0.3333,0.7,0.0,14,115,599,0,17.744167797666197,249.0
720,2012-12-20,4,1,12,0,4,1,2,0.33,0.335217,0.667917,0.132463,314,3814,4128,17103,4,1,12,9,0,4,1,2,0.3,0.3333,0.7,0.0,14,303,317,0,14.49065464949289,-282.0
720,2012-12-20,4,1,12,0,4,1,2,0.33,0.335217,0.667917,0.132463,314,3814,4128,17104,4,1,12,10,0,4,1,2,0.32,0.3333,0.66,0.0,23,138,161,0,10.28791776895777,-156.0
720,2012-12-20,4,1,12,0,4,1,2,0.33,0.335217,0.667917,0.132463,314,3814,4128,17105,4,1,12,11,0,4,1,2,0.34,0.3182,0.57,0.2239,22,168,190,0,6.152165414598808,29.0
720,2012-12-20,4,1,12,0,4,1,2,0.33,0.335217,0.667917,0.132463,314,3814,4128,17106,4,1,12,12,0,4,1,2,0.36,0.3485,0.53,0.1642,31,181,212,0,16.29586414872364,22.0
720,2012-12-20,4,1,12,0,4,1,2,0.33,0.335217,0.667917,0.132463,314,3814,4128,17107,4,1,12,13,0,4,1,2,0.36,0.3485,0.57,0.194,46,171,217,0,15.897892904148843,5.0
720,2012-12-20,4,1,12,0,4,1,2,0.33,0.335217,0.667917,0.132463,314,3814,4128,17108,4,1,12,14,0,4,1,2,0.36,0.3485,0.53,0.194,43,171,214,0,18.689037826083513,-3.0
720,2012-12-20,4,1,12,0,4,1,2,0.33,0.335217,0.667917,0.132463,314,3814,4128,17109,4,1,12,15,0,4,1,2,0.34,0.3333,0.57,0.194,33,216,249,0,15.957980315080432,35.0
720,2012-12-20,4,1,12,0,4,1,2,0.33,0.335217,0.667917,0.132463,314,3814,4128,17110,4,1,12,16,0,4,1,2,0.34,0.303,0.53,0.3284,21,281,302,1,17.43042413366003,53.0
720,2012-12-20,4,1,12,0,4,1,2,0.33,0.335217,0.667917,0.132463,314,3814,4128,17111,4,1,12,17,0,4,1,2,0.34,0.3333,0.66,0.194,25,450,475,1,16.18931926855999,173.0
720,2012-12-20,4,1,12,0,4,1,2,0.33,0.335217,0.667917,0.132463,314,3814,4128,17112,4,1,12,18,0,4,1,2,0.34,0.3333,0.71,0.194,22,359,381,1,14.460307824684746,-94.0
720,2012-12-20,4,1,12,0,4,1,2,0.33,0.335217,0.667917,0.132463,314,3814,4128,17113,4,1,12,19,0,4,1,3,0.34,0.3182,0.71,0.2537,3,115,118,0,11.404495912865139,-263.0
720,2012-12-20,4,1,12,0,4,1,2,0.33,0.335217,0.667917,0.132463,314,3814,4128,17114,4,1,12,20,0,4,1,3,0.34,0.3333,0.76,0.1642,1,49,50,0,18.531759629634166,-68.0
720,2012-12-20,4,1,12,0,4,1,2,0.33,0.335217,0.667917,0.132463,314,3814,4128,17115,4,1,12,21,0,4,1,3,0.34,0.3333,0.76,0.1642,1,25,26,0,14.764528578612047,-24.0
720,2012-12-20,4,1,12,0,4,1,2,0.33,0.335217,0.667917,0.132463,314,3814,4128,17116,4,1,12,22,0,4,1,3,0.34,0.3333,0.87,0.194,1,20,21,0,10.975329829488636,-5.0
720,2012-12-20,4,1,12,0,4,1,2,0.33,0.335217,0.667917,0.132463,314,3814,4128,17117,4,1,12,23,0,4,1,3,0.4,0.4091,0.82,0.2985,0,13,13,0,6.2520394277293585,-8.0
721,2012-12-21,1,1,12,0,5,1,2,0.326667,0.301767,0.556667,0.374383,221,3402,3623,17118,1,1,12,0,0,5,1,3,0.42,0.4242,0.88,0.2985,0,17,17,0,9.360572838565732,
721,2012-12-21,1,1,12,0,5,1,2,0.326667,0.301767,0.556667,0.374383,221,3402,3623,17119,1,1,12,1,0,5,1,3,0.44,0.4394,0.88,0.3881,2,7,9,0,13.155901022452472,-8.0
721,2012-12-21,1,1,12,0,5,1,2,0.326667,0.301767,0.556667,0.374383,221,3402,3623,17120,1,1,12,2,0,5,1,3,0.46,0.4545,0.94,0.3881,0,3,3,0,9.134530550242918,-6.0
721,2012-12-21,1,1,12,0,5,1,2,0.326667,0.301767,0.556667,0.374383,221,3402,3623,17121,1,1,12,3,0,5,1,3,0.46,0.4545,0.94,0.3881,0,3,3,0,8.318530218768531,0.0
721,2012-12-21,1,1,12,0,5,1,2,0.326667,0.301767,0.556667,0.374383,221,3402,3623,17122,1,1,12,4,0,5,1,2,0.36,0.3182,0.71,0.194,1,5,6,0,12.910902711317707,3.0
721,2012-12-21,1,1,12,0,5,1,2,0.326667,0.301767,0.556667,0.374383,221,3402,3623,17123,1,1,12,5,0,5,1,2,0.34,0.303,0.76,0.4179,0,13,13,0,7.5473051884360185,7.0
721,2012-12-21,1,1,12,0,5,1,2,0.326667,0.301767,0.556667,0.374383,221,3402,3623,17124,1,1,12,6,0,5,1,2,0.34,0.2879,0.57,0.194,4,76,80,0,17.006150949876552,67.0
721,2012-12-21,1,1,12,0,5,1,2,0.326667,0.301767,0.556667,0.374383,221,3402,3623,17125,1,1,12,7,0,5,1,2,0.32,0.3182,0.57,0.194,3,205,208,0,12.26552227013987,128.0
721,2012-12-21,1,1,12,0,5,1,2,0.326667,0.301767,0.556667,0.374383,221,3402,3623,17126,1,1,12,8,0,5,1,2,0.32,0.303,0.57,0.2836,8,464,472,0,13.607941609439752,264.0
721,2012-12-21,1,1,12,0,5,1,2,0.326667,0.301767,0.556667,0.374383,221,3402,3623,17127,1,1,12,9,0,5,1,2,0.32,0.2727,0.45,0.194,2,265,267,0,7.210749013960228,-205.0
721,2012-12-21,1,1,12,0,5,1,2,0.326667,0.301767,0.556667,0.374383,221,3402,3623,17128,1,1,12,10,0,5,1,1,0.32,0.2879,0.42,0.4627,8,146,154,0,9.868645034440512,-113.0
721,2012-12-21,1,1,12,0,5,1,2,0.326667,0.301767,0.556667,0.374383,221,3402,3623,17129,1,1,12,11,0,5,1,2,0.32,0.2879,0.42,0.4179,12,150,162,0,11.151345248917293,8.0
721,2012-12-21,1,1,12,0,5,1,2,0.326667,0.301767,0.556667,0.374383,221,3402,3623,17130,1,1,12,12,0,5,1,2,0.32,0.2879,0.39,0.3582,25,199,224,0,17.123192457747543,62.0
721,2012-12-21,1,1,12,0,5,1,2,0.326667,0.301767,0.556667,0.374383,221,3402,3623,17131,1,1,12,13,0,5,1,2,0.32,0.2879,0.39,0.4179,26,214,240,0,16.55239284629229,16.0
721,2012-12-21,1,1,12,0,5,1,2,0.326667,0.301767,0.556667,0.374383,221,3402,3623,17132,1,1,12,14,0,5,1,2,0.32,0.2879,0.39,0.4478,20,199,219,0,8.34466212181522,-21.0
721,2012-12-21,1,1,12,0,5,1,2,0.326667,0.301767,0.556667,0.374383,221,3402,3623,17133,1,1,12,15,0,5,1,2,0.3,0.2727,0.42,0.3881,29,234,263,0,14.242686224105116,44.0
